awayTeam,awayTeamKit,competition,date,endPeriod1,endPeriod2,homeTeam,homeTeamKit,homeTeamStartLeft,id,period1,period2,season,stadium,startPeriod1,startPeriod2,videos,week
"{'id': '8', 'name': 'Everton', 'shortName': 'EVE'}","{'name': 'alt-2', 'primaryColor': '#cccccc', 'primaryTextColor': '#0066cc', 'secondaryColor': '#cccccc', 'secondaryTextColor': '#0066cc'}","{'id': '1', 'name': 'Premier League'}",2023-12-30T15:00:00,3073.006,6361.962,"{'id': '20', 'name': 'Wolverhampton Wanderers', 'shortName': 'WLV'}","{'name': 'home', 'primaryColor': '#F59E1F', 'primaryTextColor': '#FFFFFF', 'secondaryColor': '#000000', 'secondaryTextColor': '#FFFFFF'}",False,13534,50.11288333333333,54.05295000000001,2023-2024,"{'id': '20', 'name': 'Molineux', 'pitchLength': 105.0, 'pitchWidth': 68.0}",66.233,3118.785,"{'fps': 29.97, 'id': '16154', 'videoUrl': 'epitome-staging.pff.com/en/film_room/4cbc402c-0d54-44f1-abb2-fc3941526a7c'}",20
"{'id': '7', 'name': 'Crystal Palace', 'shortName': 'CRY'}","{'name': 'alt-1', 'primaryColor': '#323131', 'primaryTextColor': '#FFFFFF', 'secondaryColor': '#3258A3', 'secondaryTextColor': '#FFFFFF'}","{'id': '1', 'name': 'Premier League'}",2024-01-20T12:30:00,2961.761,6053.019,"{'id': '2', 'name': 'Arsenal', 'shortName': 'ARS'}","{'name': 'home', 'primaryColor': '#E10B17', 'primaryTextColor': '#FFFFFF', 'secondaryColor': '#FFFFFF', 'secondaryTextColor': '#000000'}",True,13535,49.02625,51.08053333333334,2023-2024,"{'id': '3', 'name': 'Emirates Stadium', 'pitchLength': 105.0, 'pitchWidth': 68.0}",20.186,2988.187,"{'fps': 29.97, 'id': '16624', 'videoUrl': 'epitome-staging.pff.com/en/film_room/2a25c932-89cf-419d-872b-567db4bb988b'}",21
"{'id': '10', 'name': 'Liverpool', 'shortName': 'LIV'}","{'name': 'alt-2', 'primaryColor': '#EBEAD5', 'primaryTextColor': '#000000', 'secondaryColor': '#000000', 'secondaryTextColor': '#EBEAD5'}","{'id': '1', 'name': 'Premier League'}",2024-01-21T16:30:00,2921.622,6158.558,"{'id': '1', 'name': 'AFC Bournemouth', 'shortName': 'BOU'}","{'name': '2022 3rd', 'primaryColor': '#000000', 'primaryTextColor': '#ffffff', 'secondaryColor': '#000000', 'secondaryTextColor': '#ffffff'}",False,13536,47.1833,53.03691666666667,2023-2024,"{'id': '2', 'name': 'Vitality Stadium', 'pitchLength': 105.0, 'pitchWidth': 68.0}",90.624,2976.343,"{'fps': 29.97, 'id': '16662', 'videoUrl': 'epitome-staging.pff.com/en/film_room/0741b61b-181c-448f-8634-072a2c0e6726'}",21
"{'id': '221', 'name': 'Nottingham Forest', 'shortName': 'FOR'}","{'name': 'Away', 'primaryColor': '#1E243B', 'primaryTextColor': '#E54BB8', 'secondaryColor': '#E54BB8', 'secondaryTextColor': '#1E243B'}","{'id': '1', 'name': 'Premier League'}",2024-01-20T17:30:00,3009.643,6382.95,"{'id': '119', 'name': 'Brentford', 'shortName': 'BRE'}","{'name': 'Home', 'primaryColor': '#e30613', 'primaryTextColor': '#FFFFFF', 'secondaryColor': '#FFFFFF', 'secondaryTextColor': '#e30613'}",True,13537,50.00333333333333,55.375383333333325,2023-2024,"{'id': '112', 'name': 'Brentford Community Stadium', 'pitchLength': 105.0, 'pitchWidth': 68.0}",9.443,3060.427,"{'fps': 29.97, 'id': '16637', 'videoUrl': 'epitome-staging.pff.com/en/film_room/99f3a8d9-2447-41a7-b949-17cd457eb887'}",21
"{'id': '20', 'name': 'Wolverhampton Wanderers', 'shortName': 'WLV'}","{'name': '2023 Away', 'primaryColor': '#ff0000', 'primaryTextColor': '#ffffff', 'secondaryColor': '#ffffff', 'secondaryTextColor': '#ff0000'}","{'id': '1', 'name': 'Premier League'}",2024-01-22T19:45:00,2846.513,5835.669,"{'id': '4', 'name': 'Brighton & Hove Albion', 'shortName': 'BHA'}","{'name': 'home', 'primaryColor': '#0A55A2', 'primaryTextColor': '#FFFFFF', 'secondaryColor': '#FFFFFF', 'secondaryTextColor': '#000000'}",True,13538,47.16438333333333,48.91503333333333,2023-2024,"{'id': '5', 'name': 'Amex Stadium', 'pitchLength': 105.0, 'pitchWidth': 68.0}",16.65,2900.767,"{'fps': 29.97, 'id': '16733', 'videoUrl': 'epitome-staging.pff.com/en/film_room/1afaf858-388b-4ecc-b44e-276ae3ca43a1'}",21
"{'id': '218', 'name': 'Luton Town', 'shortName': 'LUT'}","{'name': '2022 Away', 'primaryColor': '#ffffff', 'primaryTextColor': '#ff4000', 'secondaryColor': '#002244', 'secondaryTextColor': '#ffffff'}","{'id': '1', 'name': 'Premier League'}",2024-01-12T19:45:00,2998.265,6211.011,"{'id': '5', 'name': 'Burnley', 'shortName': 'BUR'}","{'name': 'home', 'primaryColor': '#690F3C', 'primaryTextColor': '#FFFFFF', 'secondaryColor': '#8CD1F3', 'secondaryTextColor': '#000000'}",False,13539,48.15371666666667,52.81781666666667,2023-2024,"{'id': '6', 'name': 'Turf Moor', 'pitchLength': 105.0, 'pitchWidth': 68.0}",109.042,3041.942,"{'fps': 29.97, 'id': '16407', 'videoUrl': 'epitome-staging.pff.com/en/film_room/9ca9454a-54b7-4508-9667-e0cc104e451d'}",21
"{'id': '54', 'name': 'Fulham', 'shortName': 'FUL'}","{'name': 'home', 'primaryColor': '#FFFFFF', 'primaryTextColor': '#000000', 'secondaryColor': '#0B0906', 'secondaryTextColor': '#FFFFFF'}","{'id': '1', 'name': 'Premier League'}",2024-01-13T12:30:00,3004.938,6143.61,"{'id': '6', 'name': 'Chelsea', 'shortName': 'CHE'}","{'name': 'home', 'primaryColor': '#184890', 'primaryTextColor': '#FFFFFF', 'secondaryColor': '#1D1D1D', 'secondaryTextColor': '#FFFFFF'}",False,13540,49.80536666666667,51.6839,2023-2024,"{'id': '7', 'name': 'Stamford Bridge', 'pitchLength': 103.0, 'pitchWidth': 67.5}",16.616,3042.576,"{'fps': 29.97, 'id': '16415', 'videoUrl': 'epitome-staging.pff.com/en/film_room/fb9c3270-29a0-496e-919d-a808ad746e99'}",21
"{'id': '3', 'name': 'Aston Villa', 'shortName': 'AVL'}","{'name': 'home', 'primaryColor': '#660E36', 'primaryTextColor': '#FFFFFF', 'secondaryColor': '#93BDE4', 'secondaryTextColor': '#000000'}","{'id': '1', 'name': 'Premier League'}",2024-01-14T14:00:00,3205.906,6412.178,"{'id': '8', 'name': 'Everton', 'shortName': 'EVE'}","{'name': 'home', 'primaryColor': '#0B478F', 'primaryTextColor': '#FFFFFF', 'secondaryColor': '#FFFFFF', 'secondaryTextColor': '#000000'}",False,13541,53.05526666666666,52.51861666666666,2023-2024,"{'id': '9', 'name': 'Goodison Park', 'pitchLength': 100.5, 'pitchWidth': 68.0}",22.59,3261.061,"{'fps': 29.97, 'id': '16444', 'videoUrl': 'epitome-staging.pff.com/en/film_room/3c70a1ac-d8e7-4d6d-9e58-9faece976c5d'}",21
"{'id': '17', 'name': 'Tottenham Hotspur', 'shortName': 'TOT'}","{'name': 'home', 'primaryColor': '#FFFFFF', 'primaryTextColor': '#000000', 'secondaryColor': '#22274E', 'secondaryTextColor': '#FFFFFF'}","{'id': '1', 'name': 'Premier League'}",2024-01-14T16:30:00,3018.718,6102.969,"{'id': '12', 'name': 'Manchester United', 'shortName': 'MUN'}","{'name': 'home', 'primaryColor': '#D91117', 'primaryTextColor': '#FFFFFF', 'secondaryColor': '#221E20', 'secondaryTextColor': '#FFFFFF'}",True,13542,48.65975,50.07173333333333,2023-2024,"{'id': '13', 'name': 'Old Trafford', 'pitchLength': 105.0, 'pitchWidth': 68.0}",99.133,3098.665,"{'fps': 29.97, 'id': '16443', 'videoUrl': 'epitome-staging.pff.com/en/film_room/f63b9cdd-40af-4e00-8ff7-f8882ad2b635'}",21
"{'id': '11', 'name': 'Manchester City', 'shortName': 'MCI'}","{'name': 'home', 'primaryColor': '#6CABDD', 'primaryTextColor': '#000000', 'secondaryColor': '#FFFFFF', 'secondaryTextColor': '#000000'}","{'id': '1', 'name': 'Premier League'}",2024-01-13T17:30:00,3198.199,6172.572,"{'id': '13', 'name': 'Newcastle United', 'shortName': 'NEW'}","{'name': 'home', 'primaryColor': '#000000', 'primaryTextColor': '#FFFFFF', 'secondaryColor': '#FFFFFF', 'secondaryTextColor': '#000000'}",False,13543,53.02136666666667,48.61695,2023-2024,"{'id': '14', 'name': ""St James' Park"", 'pitchLength': 105.0, 'pitchWidth': 68.0}",16.917,3255.555,"{'fps': 29.97, 'id': '16416', 'videoUrl': 'epitome-staging.pff.com/en/film_room/db96f022-7dcf-445d-b1f9-0f2612448b98'}",21
